Date,BTC Price (USD),Hashrate(TH/s)
2018/08/20,6486.58,47642199.75
2018/08/21,6401.246154,47006970.42
2018/08/22,6575.229167,50818346.4
2018/08/23,6354.57,47324585.09
2018/08/24,6543.645714,48824180.03
2018/08/25,6719.429231,45145645.91
2018/08/26,6738.27,57853309.21
2018/08/27,6719.266154,61866255.51
2018/08/28,7000.04,51165065.37
2018/08/29,7078.19,46483294.68
2018/08/30,6932.6625,51499477.56
2018/08/31,6981.946154,51833889.75
2018/09/01,7018.78,50496240.99
2018/09/02,7247.935385,48155355.64
2018/09/03,7260.949231,48155355.64
2018/09/04,7265.08,42135936.19
2018/09/05,7113.069231,44142409.34
2018/09/06,6433.271667,50161828.79
2018/09/07,6501.19,52673943.17
2018/09/08,6366.1075,52338942.95
2018/09/09,6286.425833,56874984.68
2018/09/10,6240.98,47105048.66
2018/09/11,6296.320833,49198606.38
2018/09/12,6273.1375,58619616.11
2018/09/13,6326.04,51641090.38
2018/09/14,6499.0625,46058269.8
2018/09/15,6518.655,48849680.09
2018/09/16,6522.39,48500753.8
2018/09/17,6400.600833,47105048.66
2018/09/18,6296.631667,49547532.66
2018/09/19,6342.39,54432500.67
2018/09/20,6418.562667,54756137.2
2018/09/21,6669.990833,51200543.88
2018/09/22,6756.12,55111696.54
2018/09/23,6710.445,53333899.87
2018/09/24,6639.304167,52622781.21
2018/09/25,6583.45,60089527.19
2018/09/26,6468.631667,49422747.22
2018/09/27,6535.476667,50844984.55
2018/09/28,6686.08,54756137.2
2018/09/29,6550.474167,54045018.54
2018/09/30,6593.135,57956171.2
2018/10/01,6611.02,56178374.53
2018/10/02,6562.641667,48711628.55
2018/10/03,6470.4025,51556103.21
2018/10/04,6483.73,54911962.63
2018/10/05,6568.549167,48176505.21
2018/10/06,6581.486667,46323562.7
2018/10/07,6573.62,52623567.23
2018/10/08,6618.567692,50029447.71
2018/10/09,6621.711667,48176505.21
2018/10/10,6626.85,53364744.23
2018/10/11,6248.635833,58923571.75
2018/10/12,6260.530833,48917682.21
2018/10/13,6247,52252978.72
2018/10/14,6299.399167,42247089.18
2018/10/15,6452.571667,60035337.26
2018/10/16,6599.17,50029447.71
2018/10/17,6596.276154,51141213.22
2018/10/18,6568.040769,49274490.48
2018/10/19,6509.61,50702736.58
2018/10/20,6488.825833,51059798.11
2018/10/21,6531.601667,49274490.48
2018/10/22,6504.78,55344536.41
2018/10/23,6481.426,54987474.89
2018/10/24,6508.31,40347952.35
2018/10/25,6489.77,48917428.96
2018/10/26,6473.753333,51059798.11
2018/10/27,6465.9175,48560367.43
2018/10/28,6457.21,49988613.53
2018/10/29,6382.668333,52130982.68
2018/10/30,6309.452857,54987474.89
2018/10/31,6301.61,58201028.61
2018/11/01,6342.280833,54999360.85
2018/11/02,6387.674167,51070835.08
2018/11/03,6390.42,57499331.8
2018/11/04,6391.873333,43928060.94
2018/11/05,6436.965,51427973.78
2018/11/06,6437.76,45713754.47
2018/11/07,6538.79,46428031.89
2018/11/08,6486.251667,43213783.53
2018/11/09,6444.97,45356615.77
2018/11/10,6399.033333,46785170.59
2018/11/11,6378.268333,52142251.2
2018/11/12,6408.53,49999418.96
2018/11/13,6372.063333,42856644.82
2018/11/14,6176.155,48213725.42
2018/11/15,5756.77,45356615.77
2018/11/16,5596.1925,41672924.13
2018/11/17,5558.243333,47956936.5
2018/11/18,5572.44,40680711.65
2018/11/19,5303.9425,41672924.13
2018/11/20,4671.97,43657349.09
2018/11/21,4491.98,34727436.77
2018/11/22,4548.7975,40349974.16
2018/11/23,4309.3375,41342186.64
2018/11/24,4352.98,47295461.51
2018/11/25,3823.511667,42003661.62
2018/11/26,3920.536667,36711861.73
2018/11/27,3793.35,43326611.59
2018/11/28,4103.453846,39027024.18
2018/11/29,4263.783333,34727436.77
2018/11/30,4278.77,33404486.8
2018/12/01,4116.7775,41011449.14
2018/12/02,4167.546667,37704074.21
2018/12/03,4140.6,35101305.98
2018/12/04,3961.493333,38734427.59
2018/12/05,3858.349167,36488953.53
2018/12/06,3744.98,37892374.82
2018/12/07,3405.643333,31998005.4
2018/12/08,3435.34,35646900.75
2018/12/09,3453.66,35927585.01
2018/12/10,3523.96,34804847.98
2018/12/11,3426.19,35085532.24
2018/12/12,3407.28,33682110.95
2018/12/13,3406.7625,36769637.78
2018/12/14,3278.374167,40979901.65
2018/12/15,3242.42,41821954.43
2018/12/16,3271.238333,32278689.66
2018/12/17,3392.405,44909481.26
2018/12/18,3556.54,35766529.43
2018/12/19,3808.0425,37822407.4
2018/12/20,3982.850833,34268624.16
2018/12/21,4135.19,35537832.46
2018/12/22,3910.973333,44422290.57
2018/12/23,4027.478333,44676132.24
2018/12/24,3995.17,38583932.39
2018/12/25,3813.88,40360824.01
2018/12/26,3825.379167,39853140.69
2018/12/27,3848.21,44168448.91
2018/12/28,3743.905,42391557.29
2018/12/29,3912.285833,35030149.14
2018/12/30,3770.36,44676132.24
2018/12/31,3791.545833,43291796.76
2019/01/01,3752.271667,41615985.27
2019/01/02,3855.88,42174589.1
2019/01/03,3865.7975,43291796.76
2019/01/04,3822.626667,41615985.27
2019/01/05,3856.62,45526212.08
2019/01/06,3920.456667,39381569.96
2019/01/07,4036.093333,39381569.96
2019/01/08,4032.25,47202023.57
2019/01/09,4034.138333,45805513.99
2019/01/10,3812.585833,43571098.68
2019/01/11,3646.25,41336683.36
2019/01/12,3646.345833,38543664.21
2019/01/13,3599.841667,38264362.3
2019/01/14,3531.96,43423390.22
2019/01/15,3656.785,38609293.98
2019/01/16,3621.270833,38901788.64
2019/01/17,3621.43,37146820.73
2019/01/18,3632.395,40364261.89
2019/01/19,3690.523333,38901788.64
2019/01/20,3703.98,45921660.27
2019/01/21,3548.4275,43874197.71
2019/01/22,3540.02,38024304.68
2019/01/23,3587.35,42704219.1
2019/01/24,3566.4,47384133.53
2019/01/25,3586.25,40364261.89
2019/01/26,3577.79,43874197.71
2019/01/27,3576.3,40071767.24
2019/01/28,3554.5,42070546.82
2019/01/29,3448.58,42201068.25
2019/01/30,3421.6,39310584.12
2019/01/31,3470,44802503.96
2019/02/01,3444.81,45669649.2
2019/02/02,3475.33,41622971.42
2019/02/03,3506.22,39888680.94
2019/02/04,3456.02,42490116.66
2019/02/05,3452.35,42490116.66
2019/02/06,3467.34,47403939.67
2019/02/07,3405.7,50294423.8
2019/02/08,3394.76,47114891.26
2019/02/09,3661.08,43357261.9
2019/02/10,3664.38,41018987.3
2019/02/11,3686.29,43691361.64
2019/02/12,3629.47,38568926.14
2019/02/13,3632.42,46101919.52
2019/02/14,3614.5,42486082.7
2019/02/15,3600.31,38267606.4
2019/02/16,3608.2,45197960.32
2019/02/17,3619.55,47909837.94
2019/02/18,3670.74,46704559
2019/02/19,3910.8,47005878.73
2019/02/20,3926.53,39171565.61
2019/02/21,3987.18,35857048.52
2019/02/22,3944.88,48813797.14
2019/02/23,3983.48,43088722.17
2019/02/24,4139.6,41298258.3
2019/02/25,3766.89,43162133.91
2019/02/26,3848.33,48595129.79
2019/02/27,3831.45,42558467.71
2019/02/28,3833.23,45274965.64
2019/03/01,3850.08,48896962.9
2019/03/02,3834.62,39841969.77
2019/03/03,3831.44,44067633.23
2019/03/04,3814.58,41351135.29
2019/03/05,3730.98,44973132.54
2019/03/06,3872.25,38634637.35
2019/03/07,3876.85,42860300.81
2019/03/08,3886.82,44067633.23
2019/03/09,3875.96,41652968.39
2019/03/10,3950.56,41045042.97
2019/03/11,3928.17,42839445.35
2019/03/12,3881.09,43141131.59
2019/03/13,3892.51,40727641.71
2019/03/14,3877.77,46761366.41
2019/03/15,3885.21,46157993.94
2019/03/16,3936.5,49174856.29
2019/03/17,4015.95,44046190.29
2019/03/18,3994.92,48571483.82
2019/03/19,3998.77,52493404.87
2019/03/20,4029.11,48571483.82
2019/03/21,4056.4,43141131.59
2019/03/22,3992.34,48571483.82
2019/03/23,3999.06,43744504.06
2019/03/24,4011.92,47490106.99
2019/03/25,3994.11,46933020.83
2019/03/26,3935.89,42493410.75
2019/03/27,3947.74,47250135.84
2019/03/28,4048.51,46298790.82
2019/03/29,4037.37,46615905.83
2019/03/30,4115.55,44078985.78
2019/03/31,4114.44,44078985.78
2019/04/01,4114.16,43127640.77
2019/04/02,4152.53,49787055.88
2019/04/03,4882.88,45030330.8
2019/04/04,4959.81,44396100.79
2019/04/05,4911.24,50104170.89
2019/04/06,5028.77,44081037.56
2019/04/07,5053.52,44809649.52
2019/04/08,5189.39,47034242.04
2019/04/09,5268.71,41949459.12
2019/04/10,5175.81,47034242.04
2019/04/11,5310.18,49894432.44
2019/04/12,5035.02,47987638.84
2019/04/13,5072.85,42902855.92
2019/04/14,5064.62,38771469.79
2019/04/15,5152.51,46080845.25
2019/04/16,5036.18,46080845.25
2019/04/17,5196.65,43856252.72
2019/04/18,5220.37,47352040.98
2019/04/19,5276.31,48305437.78
2019/04/20,5277.04,41631660.19
2019/04/21,5309.28,51199133.02
2019/04/22,5281.83,42318655.54
2019/04/23,5377.19,36634060.02
2019/04/24,5518.16,51477170.55
2019/04/25,5434.19,45160953.3
2019/04/26,5195.61,47687440.2
2019/04/27,5292.83,43266088.13
2019/04/28,5280.19,51477170.55
2019/04/29,5301.29,51477170.55
2019/04/30,5260.65,44213520.72
2019/05/01,5269.79,54003657.45
2019/05/02,5326.67,58109198.65
2019/05/03,5390.16,48003251.06
2019/05/04,5657.14,43006075.36
2019/05/05,5771.08,42978500.7
2019/05/06,5717.66,50308167.48
2019/05/07,5684.47,42312167.35
2019/05/08,5755.72,50641334.15
2019/05/09,5936.72,49975000.81
2019/05/10,6146.91,41645834.01
2019/05/11,6348.02,43311667.37
2019/05/12,7248.31,52640334.18
2019/05/13,6978.63,55638834.23
2019/05/14,7823.11,50641334.15
2019/05/15,7992.69,49641834.14
2019/05/16,8206.9,48642334.12
2019/05/17,7885.96,50308167.48
2019/05/18,7362.22,50986743.45
2019/05/19,7265.05,54326123.03
2019/05/20,8193.7,53659544.83
2019/05/21,8007.03,50993232.04
2019/05/22,7952.5,55659279.42
2019/05/23,7625.93,52659677.53
2019/05/24,7880.29,50993232.04
2019/05/25,8003.26,46660473.76
2019/05/26,8071.45,54992701.22
2019/05/27,8744.42,55659279.42
2019/05/28,8770.06,54659412.12
2019/05/29,8719.88,57992303.11
2019/05/30,8662.98,53664058.51
2019/05/31,8272.46,43386260.58
2019/06/01,8553.81,55994233.74
2019/06/02,8554.8,48577778.94
2019/06/03,8739.03,44127906.06
2019/06/04,8134.92,57106701.96
2019/06/05,7675.8,59331638.4
2019/06/06,7786.04,58219170.18
2019/06/07,7803.23,58589992.92
2019/06/08,7998.29,45982019.76
2019/06/09,7931.34,54510942.78
2019/06/10,7640.61,58219170.18
2019/06/11,8020.38,53027651.82
2019/06/12,7917.58,48577778.94
2019/06/13,8173.06,55994233.74
2019/06/14,8237.88,62264123.16
2019/06/15,8693.6,53775192.23
2019/06/16,8859.47,47882020.48
2019/06/17,8978.99,48986990.18
2019/06/18,9327.48,60036687.22
2019/06/19,9076.18,65193212.5
2019/06/20,9281.7,53038545.76
2019/06/21,9531.35,48986990.18
2019/06/22,10209.38,51933576.06
2019/06/23,10668.63,66666505.44
2019/06/24,10814.48,65193212.5
2019/06/25,11017.5,53775192.23
2019/06/26,11766.4,60773333.69
2019/06/27,12932.55,55539973.18
2019/06/28,11132.85,64293187.57
2019/06/29,12374.35,68631991.64
2019/06/30,11890.38,59954383.5
2019/07/01,10737.73,56404452.9
2019/07/02,10578.72,62321003.91
2019/07/03,10805.4,67843118.18
2019/07/04,11984.76,65870934.51
2019/07/05,11160.49,74548542.65
2019/07/06,10955.16,70209738.58
2019/07/07,11232.04,60348820.24
2019/07/08,11477.01,70209738.58
2019/07/09,12313.08,65740170.46
2019/07/10,12586.78,58125055.93
2019/07/11,12099.9,58125055.93
2019/07/12,11352.87,73895419.95
2019/07/13,11803.97,63532037.88
2019/07/14,11389.1,65334365.2
2019/07/15,10186.96,65784947.03
2019/07/16,10873.5,72994256.29
2019/07/17,9397.72,59927383.25
2019/07/18,9674.28,54520401.3
2019/07/19,10638.56,53168655.82
2019/07/20,10535.75,79752983.72
2019/07/21,10764.9,67136692.51
2019/07/22,10587.41,71191928.97
2019/07/23,10323.62,64212845.18
2019/07/24,9844.3,62282811.35
2019/07/25,9772.17,67211666.92
2019/07/26,9875.17,74380911.39
2019/07/27,9848.65,68107822.48
2019/07/28,9473.99,78413611.41
2019/07/29,9530,75277066.95
2019/07/30,9501.33,63627044.68
2019/07/31,9589.13,76621300.29
2019/08/01,10084.7,63627044.68
2019/08/02,10407.17,75725144.73
2019/08/03,10529.55,77517455.85
2019/08/04,10814.57,74828989.17
2019/08/05,10980.23,70305379.01
2019/08/06,11787.99,79916269.03
2019/08/07,11465.67,75945274.3
2019/08/08,11960.82,70485156.54
2019/08/09,11996.41,72967028.25
2019/08/10,11856.64,74952525.62
2019/08/11,11282.22,75945274.3
2019/08/12,11566.84,66017787.46
2019/08/13,11386.26,77930771.67
2019/08/14,10858.12,75448899.96
2019/08/15,10016.96,77930771.67
2019/08/16,10302.17,72967028.25
2019/08/17,10359.44,63535915.75
2019/08/18,10214.52,62740159.35
2019/08/19,10317.6,82514504.79
2019/08/20,10917.26,77452265.23
2019/08/21,10760.56,68846457.98
2019/08/22,10129.4,71377577.76
2019/08/23,10111.98,77452265.23
2019/08/24,10405.81,80995832.92
2019/08/25,10143.8,78464713.14
2019/08/26,10135.06,69352681.94
2019/08/27,10360.28,68340234.03
2019/08/28,10171.95,76439817.32
2019/08/29,9717.82,83526952.7
2019/08/30,9484.55,80995832.92
2019/08/31,9577.99,84033176.66
2019/09/01,9600.9,75959123.82
2019/09/02,9769.79,79786349.93
2019/09/03,10386.64,87818532.81
2019/09/04,10621.29,72825124.77
2019/09/05,10584.16,88354011.67
2019/09/06,10577.8,84605659.66
2019/09/07,10317.47,80321828.79
2019/09/08,10487.21,94779757.97
2019/09/09,10406.31,78179913.36
2019/09/10,10313.66,97457152.27
2019/09/11,10101.03,98528109.98
2019/09/12,10159.32,84605659.66
2019/09/13,10420.16,81711974.36
2019/09/14,10363.9,91618125.63
2019/09/15,10361.33,86889448.17
2019/09/16,10310.43,96346803.08
2019/09/17,10265.63,87480532.86
2019/09/18,10190.36,102848734.6
2019/09/19,10157.59,87480532.86
2019/09/20,10275.88,89253786.9
2019/09/21,10173.11,98120057.12
2019/09/22,9979.49,98120057.12
2019/09/23,10033.05,67383653.69
2019/09/24,9683.38,92800294.99
2019/09/25,8553.61,92209210.31
2019/09/26,8432.23,102155715.1
2019/09/27,8055.64,83726816.32
2019/09/28,8193.9,100852756
2019/09/29,8225,86263992.57
2019/09/30,8056.74,82458228.19
2019/10/01,8307.74,90704051.01
2019/10/02,8322.92,93875521.33
2019/10/03,8382.03,93241227.26
2019/10/04,8236.17,93241227.26
2019/10/05,8155.48,100218462
2019/10/06,8147.69,94509815.39
2019/10/07,7869.74,98315579.77
2019/10/08,8212.02,102755638.2
2019/10/09,8190,87532580.7
2019/10/10,8587.92,103681264.3
2019/10/11,8586.9,100875176.1
2019/10/12,8269.73,86002553.97
2019/10/13,8308.01,91822275.67
2019/10/14,8283.76,87295825.46
2019/10/15,8353.54,98935268.85
2019/10/16,8162.16,92468911.41
2019/10/17,8002.51,96995361.62
2019/10/18,8076.78,103461719.1
2019/10/19,7954.15,91822275.67
2019/10/20,7960.04,94408818.64
2019/10/21,8231.06,102815083.3
2019/10/22,8222.52,109281440.8
2019/10/23,8026.76,109144376.3
2019/10/24,7469.56,90520752.86
2019/10/25,7431.88,93923788.68
2019/10/26,8666.79,95285003.01
2019/10/27,9259.8,78269823.9
2019/10/28,9551.54,91201360.02
2019/10/29,9218.76,90520752.86
2019/10/30,9433.35,91201360.02
2019/10/31,9164.62,89840145.69
2019/11/01,9147.98,88478931.37
2019/11/02,9252.99,91201360.02
2019/11/03,9301.18,93923788.68
2019/11/04,9206.16,89840145.69
2019/11/05,9418.05,98007431.67
2019/11/06,9310.19,89840145.69
2019/11/07,9343.34,91737090.37
2019/11/08,9204.24,80936306.12
2019/11/09,8766.04,91053344.38
2019/11/10,8809.41,104964272
2019/11/11,9037.12,95479548.62
2019/11/12,8717.81,85362510.36
2019/11/13,8801.52,85362510.36
2019/11/14,8762.42,106861216.7
2019/11/15,8632.32,99905752.86
2019/11/16,8457.69,93582603.95
2019/11/17,8482.7,97376493.3
2019/11/18,8503.93,88524084.81
2019/11/19,8175.99,92950289.06
2019/11/20,8120.8,89788714.6
2019/11/21,8081.81,87143254.96
2019/11/22,7617.07,85127203.65
2019/11/23,7286.35,111568229
2019/11/24,7324.03,84482300.6
2019/11/25,6907.4,80612882.25
2019/11/26,7130.25,78678173.07
2019/11/27,7163.63,89641525.06
2019/11/28,7523.83,105119198.5
2019/11/29,7431,87706815.89
2019/11/30,7757.47,81257785.31
2019/12/01,7557.72,89641525.06
2019/12/02,7402.69,93510943.41
2019/12/03,7309.59,101894683.2
2019/12/04,7296.77,107698810.7
2019/12/05,7192.85,93386357.5
2019/12/06,7395.97,92816137.38
2019/12/07,7547.19,99217250.3
2019/12/08,7504.83,94736471.25
2019/12/09,7522.39,94736471.25
2019/12/10,7337.42,94736471.25
2019/12/11,7220.76,84494690.58
2019/12/12,7202.31,85134801.87
2019/12/13,7189.16,97296916.42
2019/12/14,7251.87,96656805.13
2019/12/15,7067.74,79373800.24
2019/12/16,7111.14,100497472.9
2019/12/17,6879.54,90255692.21
2019/12/18,6612.12,85774913.16
2019/12/19,7284.29,100622310.1
2019/12/20,7150.86,100413779
2019/12/21,7190.17,113287340.4
2019/12/22,7143.2,108781593.9
2019/12/23,7514.41,92045964.05
2019/12/24,7322.08,80459758.79
2019/12/25,7250.69,82390793
2019/12/26,7192.72,107494237.7
2019/12/27,7194.4,93333320.19
2019/12/28,7243.93,95908032.47
2019/12/29,7301.07,99770100.89
2019/12/30,7385.36,106850559.7
2019/12/31,7219.6,93333320.19
2020/01/01,7168.31,112718458.5
2020/01/02,7175.68,96717718.31
2020/01/03,6944.33,115924073.7
2020/01/04,7326.35,115238132.5
2020/01/05,7347.89,111808426.1
2020/01/06,7351.57,92602070.72
2020/01/07,7759.24,120725662.6
2020/01/08,8165.47,97403659.58
2020/01/09,8042.65,107692778.5
2020/01/10,7817.92,102205248.4
2020/01/11,8184.66,111808426.1
2020/01/12,8021.49,103577131
2020/01/13,8173.97,98089600.84
2020/01/14,8105.24,99607271.22
2020/01/15,8842.42,110915119.4
2020/01/16,8813.89,116791417.1
2020/01/17,8722.03,116791417.1
2020/01/18,8900.34,96958912.29
2020/01/19,8910.85,110180582.2
2020/01/20,8703.36,111649656.6
2020/01/21,8626.47,112384193.8
2020/01/22,8722.26,114587805.4
2020/01/23,8658.94,116791417.1
2020/01/24,8388.11,111649656.6
2020/01/25,8428.17,120464103.2
2020/01/26,8327.36,105038821.7
2020/01/27,8588.42,94755300.65
2020/01/28,8895.78,107321517
2020/01/29,9385.69,123011831.7
2020/01/30,9279.81,119936535.9
2020/01/31,9502.37,110710648.5
2020/02/01,9333.77,116092416.2
2020/02/02,9378.09,109941824.6
2020/02/03,9314.56,113785944.3
2020/02/04,9162.14,122243007.8
2020/02/05,9162.14,122243007.8
2020/02/06,9614.9,103791233
2020/02/07,9755.66,106866528.8
2020/02/08,9807.54,106866528.8
2020/02/09,9907.12,117630064.1
2020/02/10,10162.41,93796521.68
2020/02/11,9854.79,114190850.9
2020/02/12,10275.38,109742275.2
2020/02/13,10354.3,108969442.3
2020/02/14,10242.43,104332444.7
2020/02/15,10368.53,109742275.2
2020/02/16,9904.17,109742275.2
2020/02/17,9937.67,121334769
2020/02/18,9703.93,115924938.6
2020/02/19,10180.65,108969442.3
2020/02/20,9604.72,97376948.41
2020/02/21,9606.86,119016270.3
2020/02/22,9696.58,114379272.7
2020/02/23,9669.63,109742275.2
2020/02/24,9989.39,108969442.3
2020/02/25,9663.75,111020255.7
2020/02/26,9309.15,104700775.4
2020/02/27,8785.52,113169220.5
2020/02/28,8804.72,121637665.6
2020/02/29,8712.35,107010351.4
2020/03/01,8534.17,114708937.8
2020/03/02,8912.82,117788372.4
2020/03/03,8912.82,117788372.4
2020/03/04,8754.34,128566393.4
2020/03/05,8758.9,125486958.8
2020/03/06,9067.39,119328089.6
2020/03/07,9155.89,120867806.9
2020/03/08,8898.63,121637665.6
2020/03/09,8039.38,119877105.1
2020/03/10,7931.94,108616241.4
2020/03/11,7885.46,97919187.32
2020/03/12,7936.65,124250397.3
2020/03/13,4830.21,102856289.2
2020/03/14,5609.03,105324840.1
2020/03/15,5166.26,97919187.32
2020/03/16,5348.44,97919187.32
2020/03/17,5026.35,101210588.6
2020/03/18,5357.61,82285031.36
2020/03/19,5410.23,88044983.55
2020/03/20,6195.2,89690684.18
2020/03/21,6226.44,102033438.9
2020/03/22,6189.85,104501989.8
2020/03/23,5822.62,92159235.12
2020/03/24,6502.16,108616241.4
2020/03/25,6768.49,75702228.85
2020/03/26,6698.46,112492821.4
2020/03/27,6763.75,107197274.9
2020/03/28,6369.09,93365368.43
2020/03/29,6260.95,104430893.6
2020/03/30,5885.41,101664512.3
2020/03/31,6405.29,109963656.2
2020/04/01,6428.28,105814084.2
2020/04/02,6652.87,105814084.2
2020/04/03,6809.11,91290582.46
2020/04/04,6741.67,108580465.5
2020/04/05,6871.69,121029181.3
2020/04/06,6777.44,88524201.18
2020/04/07,7343.2,116188014
2020/04/08,7205.55,103061194.8
2020/04/09,7365.03,112650577.8
2020/04/10,7293.69,119234053.2
2020/04/11,6873.24,116308064.1
2020/04/12,6891.6,111919080.6
2020/04/13,6915.37,125086031.2
2020/04/14,6857.66,122891539.4
2020/04/15,6871.95,123623036.7
2020/04/16,6623.8,112650577.8
2020/04/17,7112.27,92900151.84
2020/04/18,7034.89,115576566.9
2020/04/19,7259.36,111187583.3
2020/04/20,7130.04,117771058.6
2020/04/21,6840.24,115730561.6
2020/04/22,6852.52,103923467.2
2020/04/23,7130.99,112649865.2
2020/04/24,7477.6,114236483.1
2020/04/25,7507.08,107890011.8
2020/04/26,7549.52,108683320.7
2020/04/27,7699.27,111856556.3
2020/04/28,7790.66,122169572.2
2020/04/29,7765.33,115029792
2020/04/30,8777.63,107096702.9
2020/05/01,8628.77,111856556.3
2020/05/02,8824.66,117409718.7
2020/05/03,8973.82,133275896.9
2020/05/04,8903.95,125342807.8
2020/05/05,8885.93,126294576.8
2020/05/06,9030.96,123288445.7
2020/05/07,9170.79,117684425.4
2020/05/08,10002.48,109678682.2
2020/05/09,9821.8,108878107.9
2020/05/10,9527.39,136097634.8
2020/05/11,8754.46,125690168.6
2020/05/12,8617.25,116883851.1
2020/05/13,8814.53,95268344.37
2020/05/14,9305.93,91265472.76
2020/05/15,9790.31,100071790.3
2020/05/16,9303.59,100872364.6
2020/05/17,9385.7,81658580.89
2020/05/18,9669.4,102473513.3
2020/05/19,9719.37,92066047.08
2020/05/20,9785.74,86971887.32
2020/05/21,9510.67,98579623.7
2020/05/22,9057.57,83529299.47
2020/05/23,9167.26,89549429.17
2020/05/24,9178.32,87291880.53
2020/05/25,8730.73,94064526.43
2020/05/26,8899.66,93312010.22
2020/05/27,8842.85,103847237.2
2020/05/28,9197.54,98579623.7
2020/05/29,9569.21,95569558.86
2020/05/30,9425.98,117392529
2020/05/31,9698.1,112877431.7
2020/06/01,9450.84,100837172.3
2020/06/02,10204.23,97074591.28
2020/06/03,9525.57,104599753.4
2020/06/04,9658.04,108668660.7
2020/06/05,9794.56,122192367.7
2020/06/06,9623.75,133797229.5
2020/06/07,9670.43,108539589.2
2020/06/08,9753.85,110587506
2020/06/09,9782.59,109222228.1
2020/06/10,9775.15,111952783.8
2020/06/11,9892.13,126288201.3
2020/06/12,9286.42,111270144.9
2020/06/13,9459.97,107856950.3
2020/06/14,9473.5,116048617.4
2020/06/15,9330.07,94204171.77
2020/06/16,9426.7,106374812.7
2020/06/17,9526,108283617.6
2020/06/18,9454.81,97298323.04
2020/06/19,9380.03,111422273.2
2020/06/20,9300.15,107498953.7
2020/06/21,9357.43,114560928.7
2020/06/22,9284.78,112206937.1
2020/06/23,9691.9,123976895.5
2020/06/24,9621.49,109068281.5
2020/06/25,9276.58,110637609.3
2020/06/26,9240.85,128684878.9
2020/06/27,9154.45,108283617.6
2020/06/28,9004.23,117699584.3
2020/06/29,9127.47,113776264.8
2020/06/30,9185.35,115344676.1
2020/07/01,9133.97,127111309
2020/07/02,9236.38,128680584.5
2020/07/03,9087.98,127895946.7
2020/07/04,9072.42,123188120.5
2020/07/05,9131.31,127895946.7
2020/07/06,9089.09,120834207.4
2020/07/07,9348.91,126326671.3
2020/07/08,9256.23,118480294.2
2020/07/09,9440.07,128680584.5
2020/07/10,9238.04,126326671.3
2020/07/11,9287.4,122403482.8
2020/07/12,9235.96,119264931.9
2020/07/13,9295.9,121086665.7
2020/07/14,9238.13,124167138.5
2020/07/15,9254.52,118993507.8
2020/07/16,9193.51,117268964.2
2020/07/17,9131,101748071.9
2020/07/18,9154.19,112095333.4
2020/07/19,9174.71,112957605.2
2020/07/20,9214.66,121580323.2
2020/07/21,9163.87,107783974.4
2020/07/22,9392.66,124167138.5
2020/07/23,9537.4,117268964.2
2020/07/24,9613.11,138825759.1
2020/07/25,9551.28,122442595
2020/07/26,9707.5,136238943.7
2020/07/27,9938.83,128205972.9
2020/07/28,11042.4,121437040.4
2020/07/29,10934.94,123949530.9
2020/07/30,11102.67,113062072.1
2020/07/31,11114.93,128137015
2020/08/01,11343.88,114737065.8
2020/08/02,11823.69,118087053.1
2020/08/03,11077.77,135674486.5
2020/08/04,11242.57,121437040.4
2020/08/05,11194.25,108037091.1
2020/08/06,11750.28,130649505.5
2020/08/07,11772.94,127299518.2
2020/08/08,11605.6,118924549.9
2020/08/09,11767.6,130649505.5
2020/08/10,11684.06,114901504.5
2020/08/11,11893.03,129741892.8
2020/08/12,11392.43,132269332.3
2020/08/13,11573.11,123844534.1
2020/08/14,11777.43,140694130.5
2020/08/15,11774.38,131426852.5
2020/08/16,11873.98,128056933.2
2020/08/17,11914.01,105309978
2020/08/18,12293.72,117947175.3
2020/08/19,11969.53,116262215.7
2020/08/20,11734,123002054.3
2020/08/21,11865.82,130584372.7
2020/08/22,11522.8,114577256
2020/08/23,11683.44,132269332.3
2020/08/24,11653.02,128441437.2
2020/08/25,11763.93,111720008.7
2020/08/26,11337.4,123939384.6
2020/08/27,11467.37,112592821.3
2020/08/28,11302.01,142268448.6
2020/08/29,11534.75,127430634.9
2020/08/30,11481.64,110847196.1
2020/08/31,11707.78,130921885.2
2020/09/01,11659.57,134413135.5
2020/09/02,11923.25,125685009.8
2020/09/03,11397.44,112592821.3
2020/09/04,10187.51,117829696.7
2020/09/05,10467.89,123066572.1
2020/09/06,10159.62,130921885.2
2020/09/07,10254.93,151762133.8
2020/09/08,10367.74,133652505.3
2020/09/09,10121.52,128478860
2020/09/10,10227.83,136239328
2020/09/11,10352.66,118993843.5
2020/09/12,10395.44,146586618.7
2020/09/13,10446.44,139688424.9
2020/09/14,10330.77,151760264.1
2020/09/15,10674.64,134514779.6
2020/09/16,10785.62,133652505.3
2020/09/17,10948.43,153484812.6
2020/09/18,10943.89,142275247.6
2020/09/19,10931.79,128478860
2020/09/20,11081.43,135165071.8
2020/09/21,10919.65,139219832.8
2020/09/22,10430.46,123857644.3
2020/09/23,10532.22,136339422.4
2020/09/24,10234.48,131538738.5
2020/09/25,10732.43,162263115.4
2020/09/26,10692.84,144020516.6
2020/09/27,10732.4,145940790.2
2020/09/28,10774.24,123857644.3
2020/09/29,10692.33,135379285.6
2020/09/30,10840.8,149781337.3
2020/10/01,10777.92,119056960.4
2020/10/02,10619.24,130578601.8
